2006,12,18,11,351,1,51,0.001493,0.516801,17.896544,7.988878
2006,12,18,12,351,1,51,2.5E-5,0.008613,18.314942,11.384259
2006,12,18,13,351,1,51,0,0.533477,17.671916,10.324182
2006,12,18,14,351,1,51,0,0.008891,17.677865,11.672625
2006,12,18,15,351,1,51,0,0.516815,18.277964,11.432877
2006,12,18,16,351,1,51,0,0.008614,18.287966,14.695548
2006,12,18,17,351,1,51,0,0.333477,17.754799,18.376592
2006,12,18,18,351,1,51,0,0.255558,17.21258,23.181832
2006,12,18,19,351,1,51,0,9.104259,0.286876,34.861364
2006,12,18,20,351,1,51,0,0.651738,13.254781,37.673801
2006,12,18,21,351,1,51,0,0.010862,3.93758,33.073452
2006,12,18,22,351,1,51,0,8.850181,0.065626,20.681224
2006,12,18,23,351,1,51,0,20.46417,0.001094,5.815798
2006,12,19,00,352,2,51,0,1.307736,8.150018,4.932486
2006,12,19,01,352,2,51,0,0.271796,0.869167,4.982764
2006,12,19,02,352,2,51,0,0.637863,0.014486,4.903602
2006,12,19,03,352,2,51,0,0.177298,0.000241,5.053393
2006,12,19,04,352,2,51,0,0.719622,4.0E-6,4.831445
2006,12,19,05,352,2,51,0,0.17866,0,5.024969
2006,12,19,06,352,2,51,0,0.686311,0,12.672638
2006,12,19,07,352,2,51,0,0.011439,7.4,22.571766
2006,12,19,08,352,2,51,9.35,26.183524,17.223333,12.393418
2006,12,19,09,352,2,51,4.789167,14.803059,3.553722,4.902668
2006,12,19,10,352,2,51,0.079819,1.663384,0.059229,5.9506
2006,12,19,11,352,2,51,0.00133,34.377723,0.000987,4.443066
2006,12,19,12,352,2,51,2.2E-5,3.489629,1.6E-5,4.335162
2006,12,19,13,352,2,51,0,0.674827,0,4.463364
2006,12,19,14,352,2,51,0,0.761247,0,4.359945
2006,12,19,15,352,2,51,0,0.179354,2.216667,4.71211
2006,12,19,16,352,2,51,0,0.719656,18.070278,4.197424
2006,12,19,17,352,2,51,0,0.178661,17.734505,17.661624
2006,12,19,18,352,2,51,0,0.736311,17.595575,19.006027
2006,12,19,19,352,2,51,0,0.062272,11.94326,19.318434
2006,12,19,20,352,2,51,0,26.901038,0.199054,22.430863
2006,12,19,21,352,2,51,0,12.898351,0.003318,11.971625
2006,12,19,22,352,2,51,0,1.381639,5.5E-5,11.03286
2006,12,19,23,352,2,51,0,0.189694,1.0E-6,6.412214
2006,12,20,00,353,3,51,0,0.719828,0,7.054092
2006,12,20,01,353,3,51,0,0.178664,0,4.262013
2006,12,20,02,353,3,51,0,0.702978,7.933333,4.510478
2006,12,20,03,353,3,51,0,0.178383,0.832222,4.37573
2006,12,20,04,353,3,51,0,0.46964,0.01387,4.422929
2006,12,20,05,353,3,51,0,0.207827,0.000231,4.252049
2006,12,20,06,353,3,51,0,0.003464,4.0E-6,4.797534
2006,12,20,07,353,3,51,0,0.516724,4.666667,20.340514
2006,12,20,08,353,3,51,0,9.625279,17.694444,21.732342
2006,12,20,09,353,3,51,0,0.693755,18.394907,4.821095
2006,12,20,10,353,3,51,0,3.244896,18.023248,4.302018
2006,12,20,11,353,3,51,0,25.220748,18.000387,5.4117
2006,12,20,12,353,3,51,0,0.503679,18.316673,5.674084
2006,12,20,13,353,3,51,0,0.475061,18.305278,5.434568
2006,12,20,14,353,3,51,0,0.057918,16.888421,5.038909
2006,12,20,15,353,3,51,0,0.200965,0.281474,4.569537
2006,12,20,16,353,3,51,0,0.320016,0.004691,7.566715
2006,12,20,17,353,3,51,0,0.005334,7.8E-5,9.684445
2006,12,20,18,353,3,51,0,0.516756,10.516668,36.40863
2006,12,20,19,353,3,51,0,0.008613,17.358611,37.567366
2006,12,20,20,353,3,51,0,0.51681,17.405977,42.583901
2006,12,20,21,353,3,51,0,0.008614,17.356766,44.410843
2006,12,20,22,353,3,51,0,0.36681,17.772613,33.872958
2006,12,20,23,353,3,51,0,0.139447,18.279544,22.143994
2006,12,21,00,354,4,51,0,0.002324,18.437992,7.833511
2006,12,21,01,354,4,51,0,0.516705,18.490633,4.730003
2006,12,21,02,354,4,51,0,0.008612,17.508177,4.127167
2006,12,21,03,354,4,51,0,0.500144,0.291803,4.612119
2006,12,21,04,354,4,51,0,0.008336,0.004863,4.189091
2006,12,21,05,354,4,51,0,0.383472,8.1E-5,4.531485
2006,12,21,06,354,4,51,0,0.139725,1.0E-6,4.869969
2006,12,21,07,354,4,51,0,0.002329,0,21.422277
2006,12,21,08,354,4,51,0,0.500039,5.083333,20.82426
2006,12,21,09,354,4,51,11.1,9.375001,17.518056,5.377071
2006,12,21,10,354,4,51,9.668333,0.672917,15.125301,4.717951
2006,12,21,11,354,4,51,0.166695,0.011602,0.260781,8.992264
2006,12,21,12,354,4,51,0.002778,7.66686,0.004346,6.135427
2006,12,21,13,354,4,51,4.6E-5,19.994448,3.883406,4.489479
2006,12,21,14,354,4,51,1.0E-6,1.533241,8.398057,7.606491
2006,12,21,15,354,4,51,0,0.192221,0.139968,5.083442
2006,12,21,16,354,4,51,0,0.71987,17.285666,4.752502
2006,12,21,17,354,4,51,0,0.178665,12.271428,17.139764
2006,12,21,18,354,4,51,0,0.702978,16.97119,23.540663
2006,12,21,19,354,4,51,4.683333,0.178383,11.982853,20.461233
2006,12,21,20,354,4,51,4.228056,0.602973,4.483048,31.930465
2006,12,21,21,354,4,51,0.070468,0.043383,8.658051,8.286619
2006,12,21,22,354,4,51,0.001174,0.200723,0.144301,4.609221
2006,12,21,23,354,4,51,2.0E-5,0.320012,0.002405,4.267376
2006,12,22,00,355,5,51,0,0.005334,4.0E-5,4.520012
2006,12,22,01,355,5,51,0,0.516756,1.0E-6,4.092
2006,12,22,02,355,5,51,0,0.008613,0,4.528756
2006,12,22,03,355,5,51,0,0.51681,0,4.123257
2006,12,22,04,355,5,51,0,0.008614,0,4.473165
2006,12,22,05,355,5,51,0,0.383477,8.9,4.238442
2006,12,22,06,355,5,51,0,0.139725,0.148333,7.931196
2006,12,22,07,355,5,51,0,0.002329,3.735806,25.118853
2006,12,22,08,355,5,51,11.116667,0.516705,17.77893,16.808648
2006,12,22,09,355,5,51,10.201944,0.008612,17.879649,4.285144
2006,12,22,10,355,5,51,0.170032,0.500144,17.881327,4.404197
2006,12,22,11,355,5,51,3.752834,0.008336,12.998022,4.499514
2006,12,22,12,355,5,51,10.695881,0.566806,0.216634,9.349436
2006,12,22,13,355,5,51,0.178265,0.009447,0.003611,11.354157
2006,12,22,14,355,5,51,0.002971,0.566824,6.033394,7.182014
2006,12,22,15,355,5,51,5.0E-5,0.009447,18.017223,6.396922
2006,12,22,16,355,5,51,1.0E-6,0.533491,18.200287,7.859949
2006,12,22,17,355,5,51,0,0.008892,10.820005,14.560999
2006,12,22,18,355,5,51,0,0.516815,4.080333,40.608794
2006,12,22,19,355,5,51,0,0.008614,17.334672,49.046258
2006,12,22,20,355,5,51,7.816667,0.56681,17.305578,34.351882
2006,12,22,21,355,5,51,9.313611,0.009447,17.038426,50.450309
2006,12,22,22,355,5,51,0.155227,0.383491,0.283974,51.54195
2006,12,22,23,355,5,51,0.002587,0.139725,0.004733,41.045699
2006,12,23,00,356,6,51,4.3E-5,0.035662,7.9E-5,28.954651
2006,12,23,01,356,6,51,1.0E-6,0.483928,1.0E-6,28.712578
2006,12,23,02,356,6,51,0,0.008065,0,28.824654
2006,12,23,03,356,6,51,0,0.516801,0,29.4893
2006,12,23,04,356,6,51,0,0.008613,2.066667,29.951488
2006,12,23,05,356,6,51,0,0.46681,7.101111,30.117525
2006,12,23,06,356,6,51,0,0.05778,0.118352,27.941403
2006,12,23,07,356,6,51,0,0.000963,10.851973,56.671801
2006,12,23,08,356,6,51,0,0.516683,17.680866,52.775086
2006,12,23,09,356,6,51,0,0.008611,18.061348,37.219585
2006,12,23,10,356,6,51,0,0.51681,8.901022,41.039771
2006,12,23,11,356,6,51,0,0.008614,10.965017,42.51733
2006,12,23,12,356,6,51,0,0.16681,9.749417,39.788622
2006,12,23,13,356,6,51,0,0.35278,17.779157,39.468144
2006,12,23,14,356,6,51,0,0.00588,18.012986,45.573914
2006,12,23,15,356,6,51,0,0.516765,18.13355,49.894565
2006,12,23,16,356,6,51,1.266667,1.091946,18.018893,53.249909
2006,12,23,17,356,6,51,16.204444,0.684866,17.050315,58.163054
2006,12,23,18,356,6,51,0.270074,0.028081,17.634172,48.259384
2006,12,23,19,356,6,51,0.004501,0.600468,17.76057,51.368212
2006,12,23,20,356,6,51,7.5E-5,0.360008,17.712676,52.77947
2006,12,23,21,356,6,51,1.0E-6,0.222667,5.961878,49.803547
2006,12,23,22,356,6,51,14.433333,0.503711,0.099365,58.028948
2006,12,23,23,356,6,51,12.840556,0.041729,15.668323,65.374927
2006,12,24,00,357,0,51,0.214009,0.500695,17.794472,50.189582
2006,12,24,01,357,0,51,7.2869,0.041678,17.596575,30.814826
2006,12,24,02,357,0,51,7.804782,0.367361,3.959943,27.180803
2006,12,24,03,357,0,51,0.13008,0.156123,0.065999,27.082458
2006,12,24,04,357,0,51,0.002168,0.052602,0.0011,26.669708
2006,12,24,05,357,0,51,3.6E-5,0.467543,1.8E-5,27.176162
2006,12,24,06,357,0,51,1.0E-6,0.007792,0,32.039603
2006,12,24,07,357,0,51,0,0.516797,0,24.623993
2006,12,24,08,357,0,51,0,0.008613,0,24.206511
2006,12,24,09,357,0,51,0,0.383477,14.383333,31.064553
2006,12,24,10,357,0,51,0,8.673058,17.406389,19.273298
2006,12,24,11,357,0,51,0,1.711218,17.590106,16.336777
2006,12,24,12,357,0,51,0,6.345187,2.376502,16.87228
2006,12,24,13,357,0,51,0,30.62242,5.756275,18.04676
2006,12,24,14,357,0,51,0,2.043707,10.145938,11.576335
2006,12,24,15,357,0,51,6.55,30.650728,0.169099,14.640161
2006,12,24,16,357,0,51,6.975833,1.377512,9.652818,16.312892
2006,12,24,17,357,0,51,0.116264,0.539625,0.16088,27.863548
2006,12,24,18,357,0,51,0.001938,0.608994,0.002681,8.284392
2006,12,24,19,357,0,51,3.2E-5,0.01015,4.5E-5,7.705295
2006,12,24,20,357,0,51,1.0E-6,0.000169,1.0E-6,8.030088
2006,12,24,21,357,0,51,0,0.583336,0,7.617724
2006,12,24,22,357,0,51,0,0.009722,0,8.123073
2006,12,24,23,357,0,51,0,0.450162,0,7.79094
2006,12,25,00,358,1,52,0,0.157503,2.95,13.689293
2006,12,25,01,358,1,52,0,0.002625,11.599167,8.790933
2006,12,25,02,358,1,52,0,0.600044,0.193319,6.846516
2006,12,25,03,358,1,52,0,0.010001,0.003222,9.946886
2006,12,25,04,358,1,52,0,0.000167,5.4E-5,9.810226
2006,12,25,05,358,1,52,0,0.616669,1.0E-6,9.881837
2006,12,25,06,358,1,52,0,0.010278,0,4.565808
2006,12,25,07,358,1,52,0,0.150171,0.333333,10.872763
2006,12,25,08,358,1,52,0,0.435836,10.622222,32.649546
2006,12,25,09,358,1,52,0,0.007264,0.177037,25.43527
2006,12,25,10,358,1,52,0,0.583454,0.002951,31.768366
2006,12,25,11,358,1,52,9.683333,0.009724,11.733383,29.856139
2006,12,25,12,358,1,52,22.811389,0.000162,4.72889,21.857602
2006,12,25,13,358,1,52,19.08019,0.566669,0.078815,18.179849
2006,12,25,14,358,1,52,5.968003,0.009444,5.11798,19.26522
2006,12,25,15,358,1,52,6.099467,0.350157,9.668633,13.393309
2006,12,25,16,358,1,52,27.518324,0.239169,0.161144,37.120444
2006,12,25,17,358,1,52,4.258639,0.003986,4.369352,26.982007
2006,12,25,18,358,1,52,0.070977,4.550066,6.572823,29.784145
2006,12,25,19,358,1,52,0.001183,5.159168,0.109547,22.571402
2006,12,25,20,358,1,52,2.0E-5,0.135986,6.185159,27.095079
2006,12,25,21,358,1,52,7.266667,16.618933,17.536419,23.082696
2006,12,25,22,358,1,52,9.287778,1.760316,5.975607,54.299156
2006,12,25,23,358,1,52,0.154796,1.262672,0.099593,42.875541
2006,12,26,00,359,2,52,0.00258,0.204378,0.00166,40.935703
2006,12,26,01,359,2,52,4.3E-5,0.770073,2.8E-5,39.959484
2006,12,26,02,359,2,52,1.0E-6,0.196168,0,40.66488
2006,12,26,03,359,2,52,0,0.169936,0,41.328859
2006,12,26,04,359,2,52,0,0.786166,8.833333,40.947148
2006,12,26,05,359,2,52,0,0.046436,0.147222,40.444675
2006,12,26,06,359,2,52,0,0.250774,0.002454,40.227411
2006,12,26,07,359,2,52,0,0.337513,2.400041,50.204901
2006,12,26,08,359,2,52,0,0.005625,12.590001,27.718971
2006,12,26,09,359,2,52,0,9.21676,15.209833,35.329761
2006,12,26,10,359,2,52,0,0.153613,17.520164,50.687163
2006,12,26,11,359,2,52,0,0.00256,17.825336,22.870342
2006,12,26,12,359,2,52,0,0.566709,17.863756,23.326172
2006,12,26,13,359,2,52,0,0.009445,17.881063,30.91877
2006,12,26,14,359,2,52,0,26.050157,18.431351,20.108646
2006,12,26,15,359,2,52,0,1.067503,18.707189,25.128477
2006,12,26,16,359,2,52,0,0.434458,18.128453,39.697697
2006,12,26,17,359,2,52,0,0.773908,17.635474,38.267184
2006,12,26,18,359,2,52,0,0.179565,17.843925,37.032786
2006,12,26,19,359,2,52,0,0.369659,17.864065,33.250546
2006,12,26,20,359,2,52,8.516667,0.572828,18.064401,31.687509
2006,12,26,21,359,2,52,9.725278,0.176214,16.651073,18.734792
2006,12,26,22,359,2,52,0.162088,0.602937,0.277518,14.10558
2006,12,26,23,359,2,52,0.002701,0.010049,0.004625,13.038426
2006,12,27,00,360,3,52,4.5E-5,0.000167,7.7E-5,8.266752
2006,12,27,01,360,3,52,1.0E-6,0.583336,1.0E-6,7.77889
2006,12,27,02,360,3,52,0,0.009722,0,8.121315
2006,12,27,03,360,3,52,0,0.166829,0,7.370911
2006,12,27,04,360,3,52,0,0.436114,0,7.590071
2006,12,27,05,360,3,52,0,0.007269,9.9,7.502057
2006,12,27,06,360,3,52,0,0.466788,0.165,7.565034
2006,12,27,07,360,3,52,0,0.124446,4.719417,29.457195
2006,12,27,08,360,3,52,0,0.002074,17.81199,18.836509
2006,12,27,09,360,3,52,0,0.566701,18.013533,20.84672
2006,12,27,10,360,3,52,0,0.009445,17.783559,21.480223
2006,12,27,11,360,3,52,0,0.000157,17.946393,4.63467
2006,12,27,12,360,3,52,0,0.583336,13.13244,4.633911
2006,12,27,13,360,3,52,0,0.009722,0.218874,4.48001
2006,12,27,14,360,3,52,0,0.033495,0.003648,4.438556
2006,12,27,15,360,3,52,0,0.550558,6.1E-5,5.077309
2006,12,27,16,360,3,52,0,0.009176,1.0E-6,5.031288
2006,12,27,17,360,3,52,0,0.333486,0,8.104966
2006,12,27,18,360,3,52,0,0.255558,0,30.291749
2006,12,27,19,360,3,52,0,0.004259,0,29.44264
2006,12,27,20,360,3,52,0,0.583404,17.55,21.575711
2006,12,27,21,360,3,52,0,0.009723,0.975833,21.838484
2006,12,27,22,360,3,52,0,0.000162,0.016264,18.422308
2006,12,27,23,360,3,52,0,0.566669,0.000271,5.632038
2006,12,28,00,361,4,52,0,0.009444,12.100005,4.969423
2006,12,28,01,361,4,52,0,0.066824,0.201667,4.645046
2006,12,28,02,361,4,52,0,0.51778,0.003361,4.830195
2006,12,28,03,361,4,52,0,0.00863,5.6E-5,5.060503
2006,12,28,04,361,4,52,0,0.350144,1.0E-6,4.902675
2006,12,28,05,361,4,52,0,0.239169,0,4.671711
2006,12,28,06,361,4,52,0,0.003986,0,4.953973
2006,12,28,07,361,4,52,0,0.566733,2.033333,14.871455
2006,12,28,08,361,4,52,10.483333,0.009446,17.767222,14.293413
2006,12,28,09,361,4,52,9.308056,0.000157,8.679454,4.747112
2006,12,28,10,361,4,52,0.155134,0.566669,0.144658,4.946896
2006,12,28,11,361,4,52,0.002586,0.009444,0.002411,4.748004
2006,12,28,12,361,4,52,4.3E-5,0.000157,4.0E-5,4.5958
2006,12,28,13,361,4,52,1.0E-6,0.583336,1.633334,9.503819
2006,12,28,14,361,4,52,0,0.009722,18.177222,12.151175
2006,12,28,15,361,4,52,0,0.083495,18.56962,8.091408
2006,12,28,16,361,4,52,0,0.501392,18.409494,7.517635
2006,12,28,17,361,4,52,0,0.008357,17.556825,23.417516
2006,12,28,18,361,4,52,0,2.266806,17.775947,23.038625
2006,12,28,19,361,4,52,0,5.921113,4.696266,37.575644
2006,12,28,20,361,4,52,0.033333,1.415352,2.228271,32.405705
2006,12,28,21,361,4,52,10.667222,29.590256,15.287138,28.978984
2006,12,28,22,361,4,52,6.644454,21.009838,0.254786,27.06965
2006,12,28,23,361,4,52,0.110741,10.983497,0.004246,25.34005
2006,12,29,00,362,5,52,0.001846,0.816392,7.1E-5,23.27789
2006,12,29,01,362,5,52,3.1E-5,0.363607,9.066668,24.207409
2006,12,29,02,362,5,52,1.0E-6,0.572727,0.151111,35.697346
2006,12,29,03,362,5,52,0,0.192879,0.002519,41.2894
2006,12,29,04,362,5,52,0,0.753215,4.2E-5,41.128712
2006,12,29,05,362,5,52,0,0.17922,1.0E-6,40.287145
2006,12,29,06,362,5,52,0,0.102987,0,41.219786
2006,12,29,07,362,5,52,0,0.551716,11.85,52.266441
2006,12,29,08,362,5,52,0,0.009195,12.6975,49.950552
2006,12,29,09,362,5,52,0,0.31682,17.828292,40.147509
2006,12,29,10,362,5,52,0,0.238614,18.197138,22.911347
2006,12,29,11,362,5,52,0,0.003977,18.069952,5.767967
2006,12,29,12,362,5,52,0,0.550066,17.934499,7.841688
2006,12,29,13,362,5,52,0,0.009168,18.132242,10.78625
2006,12,29,14,362,5,52,0,0.000153,18.452204,5.671438
2006,12,29,15,362,5,52,0,0.566669,4.857537,5.446191
2006,12,29,16,362,5,52,0,0.009444,0.080959,5.388548
2006,12,29,17,362,5,52,0,0.183491,0.001349,14.779809
2006,12,29,18,362,5,52,0,8.403058,2.2E-5,23.390219
2006,12,29,19,362,5,52,0,0.556718,5.116667,24.712059
2006,12,29,20,362,5,52,20.866667,0.592612,9.301944,27.60909
2006,12,29,21,362,5,52,0.347778,33.14321,9.338366,30.03904
2006,12,29,22,362,5,52,0.005796,28.13572,17.405639,16.767873
2006,12,29,23,362,5,52,9.7E-5,11.235595,3.473427,5.740576
2006,12,30,00,363,6,52,2.0E-6,0.803927,0.05789,4.390676
2006,12,30,01,363,6,52,0,0.796732,0.000965,4.544845
2006,12,30,02,363,6,52,0,0.179946,1.6E-5,4.566303
2006,12,30,03,363,6,52,0,0.502999,0,4.672216
2006,12,30,04,363,6,52,0,0.47505,0,4.626759
2006,12,30,05,363,6,52,0,0.174584,0,4.541002
2006,12,30,06,363,6,52,0,0.719576,9.733333,4.738461
2006,12,30,07,363,6,52,0,0.011993,0.162222,4.355085
2006,12,30,08,363,6,52,0,0.283533,0.002704,25.06814
2006,12,30,09,363,6,52,0,11.988059,14.766712,27.597247
2006,12,30,10,363,6,52,12.637931,22.430829,17.340805,26.27409
2006,12,30,11,363,6,52,0.210632,30.873847,17.35568,17.635679
2006,12,30,12,363,6,52,0.003511,23.947897,17.672595,11.895595
2006,12,30,13,363,6,52,5.9E-5,12.415798,17.977877,8.714371
2006,12,30,14,363,6,52,1.0E-6,0.823597,18.166298,11.494128
2006,12,30,15,363,6,52,0,0.830393,18.152772,22.350458
2006,12,30,16,363,6,52,0,24.71384,17.78588,24.115285
2006,12,30,17,363,6,52,0,1.495231,17.246431,25.388033
2006,12,30,18,363,6,52,5.666667,0.024921,16.870774,42.551467
2006,12,30,19,363,6,52,15.411111,0.583749,16.964513,30.676413
2006,12,30,20,363,6,52,8.840185,0.009729,11.716075,31.762385
2006,12,30,21,363,6,52,9.564003,0.333495,0.195268,24.74604
2006,12,30,22,363,6,52,0.1594,0.272225,0.003254,12.631323
2006,12,30,23,363,6,52,0.002657,0.004537,5.4E-5,12.047189
2006,12,31,00,364,0,52,4.4E-5,0.583409,1.0E-6,10.888009
2006,12,31,01,364,0,52,1.0E-6,0.009723,0,12.117578
2006,12,31,02,364,0,52,0,0.583495,0,11.650849
2006,12,31,03,364,0,52,0,0.009725,0,13.170292
2006,12,31,04,364,0,52,0,0.033495,8.566667,12.915616
2006,12,31,05,364,0,52,0,0.550558,5.092778,12.228038
2006,12,31,06,364,0,52,0,0.009176,0.08488,41.893245
2006,12,31,07,364,0,52,0,0.56682,3.618081,52.589887
2006,12,31,08,364,0,52,0,0.009447,9.710301,59.302609
2006,12,31,09,364,0,52,0,0.216824,0.161838,46.158377
2006,12,31,10,364,0,52,0,0.353614,7.952697,41.051529
2006,12,31,11,364,0,52,0,0.005894,17.532545,39.275859
2006,12,31,12,364,0,52,0,0.566765,17.558876,47.037375
2006,12,31,13,364,0,52,0,0.009446,17.442648,43.676734
2006,12,31,14,364,0,52,0,0.416824,10.024044,41.932946
2006,12,31,15,364,0,52,0,0.156947,0.167067,42.019994
2006,12,31,16,364,0,52,0,0.002616,0.002784,48.000333
2006,12,31,17,364,0,52,0,0.600044,4.6E-5,46.037783
2006,12,31,18,364,0,52,0,0.010001,1.0E-6,40.941741
2006,12,31,19,364,0,52,0,0.566833,0,40.686807
2006,12,31,20,364,0,52,0,0.009447,0,41.093669
2006,12,31,21,364,0,52,0,0.083491,0,41.328783
2006,12,31,22,364,0,52,0,0.518058,1.9,42.20548
2006,12,31,23,364,0,52,0,0.008634,10.215,42.260647
2007,01,01,00,0,1,01,0,0.583477,0.17025,42.631566
2007,01,01,01,0,1,01,0,0.009725,0.002838,42.767193
2007,01,01,02,0,1,01,0,0.333495,4.7E-5,43.418342
2007,01,01,03,0,1,01,0,0.272225,1.0E-6,42.818083
2007,01,01,04,0,1,01,0,0.004537,0,41.975857
2007,01,01,05,0,1,01,0,0.583409,0,41.38682
2007,01,01,06,0,1,01,0,0.009723,0,41.61978
2007,01,01,07,0,1,01,0,0.550162,0,40.93033
2007,01,01,08,0,1,01,0,0.059169,0,41.327728
2007,01,01,09,0,1,01,0,0.000986,12.033333,41.091018
2007,01,01,10,0,1,01,0,0.58335,2.683889,41.980406
2007,01,01,11,0,1,01,0,0.009723,0.044731,43.633007
2007,01,01,12,0,1,01,0,0.566829,0.000746,43.758328
2007,01,01,13,0,1,01,0,0.009447,1.2E-5,36.769305
2007,01,01,14,0,1,01,0,0.233491,9.05,12.902822
2007,01,01,15,0,1,01,0,0.353892,17.634167,14.201158
2007,01,01,16,0,1,01,0,0.005898,17.843903,5.855019
2007,01,01,17,0,1,01,0,0.583432,17.580732,9.432028
2007,01,01,18,0,1,01,0,0.009724,17.693012,7.1222
2007,01,01,19,0,1,01,0,0.466829,5.01155,7.14037
2007,01,01,20,0,1,01,0,0.124447,0.083526,6.874006
2007,01,01,21,0,1,01,0,0.002074,0.001392,7.346789
2007,01,01,22,0,1,01,0,0.600035,2.3E-5,6.918002
2007,01,01,23,0,1,01,0,0.010001,0,7.614744
2007,01,02,00,1,2,01,0,0.5835,0,6.984135
2007,01,02,01,1,2,01,0,0.009725,0,7.395291
2007,01,02,02,1,2,01,0,0.000162,0,7.316033
2007,01,02,03,1,2,01,0,0.583336,0,7.274712
2007,01,02,04,1,2,01,0,0.009722,9.983333,7.47069
2007,01,02,05,1,2,01,0,0.566829,4.616389,6.951178
2007,01,02,06,1,2,01,0,0.009447,0.07694,7.565297
2007,01,02,07,1,2,01,0,0.033491,0.001282,6.968866
2007,01,02,08,1,2,01,0,0.533892,2.1E-5,7.156148
2007,01,02,09,1,2,01,0,0.008898,0,7.079825
2007,01,02,10,1,2,01,0,0.583482,0,6.96633
2007,01,02,11,1,2,01,0,0.009725,0,7.328883
2007,01,02,12,1,2,01,0,0.066829,0,7.154926
2007,01,02,13,1,2,01,0,0.501114,0,7.269249
2007,01,02,14,1,2,01,0,0.008352,0,7.428376
2007,01,02,15,1,2,01,0,0.633473,15.883333,7.575473
2007,01,02,16,1,2,01,0,0.010558,16.031389,8.677369
2007,01,02,17,1,2,01,0,0.066843,8.683856,27.264623
2007,01,02,18,1,2,01,0,0.501114,17.444731,15.522188
2007,01,02,19,1,2,01,0,0.008352,17.840746,8.013703
2007,01,02,20,1,2,01,0,0.583473,17.714012,25.025784
2007,01,02,21,1,2,01,0,0.009725,2.895234,19.840985
2007,01,02,22,1,2,01,0,0.450162,0.048254,8.684572
2007,01,02,23,1,2,01,0,0.124169,0.000804,12.42641
2007,01,03,00,2,3,01,0,0.002069,1.3E-5,18.964329
2007,01,03,01,2,3,01,0,0.566701,0,14.761072
2007,01,03,02,2,3,01,0,0.009445,0,5.326573
2007,01,03,03,2,3,01,0,0.566824,0,5.07711
2007,01,03,04,2,3,01,0,0.026114,0,5.048507
2007,01,03,05,2,3,01,0,0.000435,10.883333,5.061364
2007,01,03,06,2,3,01,0,0.566674,0.181389,5.089912
2007,01,03,07,2,3,01,0,0.009445,0.003023,5.113165
2007,01,03,08,2,3,01,0,0.566824,5.0E-5,4.845219
2007,01,03,09,2,3,01,0,0.009447,1.0E-6,10.12242
2007,01,03,10,2,3,01,0,0.000157,0,14.739263
2007,01,03,11,2,3,01,0,0.566669,8.45,7.502321
2007,01,03,12,2,3,01,0,0.009444,18.124167,5.437816
